ClinVar_ID,Position_GRCh38,Category,label,is_pearl,ssim,lssim,delta_ssim,delta_lssim,delta_insulation,loop_integrity,struct_disruption_ratio,vep_score,sift_score,cadd_phred,dist_to_lcr,dist_to_nearest_enhancer,dist_to_nearest_ctcf,dist_to_tss,in_hbb_gene,log_dist_lcr,log_dist_enhancer,log_dist_ctcf,log_dist_tss,cat_missense,cat_nonsense,cat_splice,cat_frameshift,cat_synonymous,cat_3_prime_UTR,cat_5_prime_UTR,cat_promoter,cat_other,cat_non_coding
VCV000015204,5226593,missense,1,0,0.9849,0.9091,0.0151,0.0909,0.0473,0.0,6.0199,0.9,0.0,26.6,49207,325,21614,325,1,4.692,2.5132,4.3348,2.5132,1,0,0,0,0,0,0,0,0,0
VCV000015134,5226593,missense,1,0,0.9849,0.9091,0.0151,0.0909,0.0473,0.0,6.0199,0.9,0.0,25.9,49207,325,21614,325,1,4.692,2.5132,4.3348,2.5132,1,0,0,0,0,0,0,0,0,0
VCV000015397,5226594,missense,1,0,0.9859,0.9122,0.0141,0.0878,0.0464,0.0,6.2269,0.885,0.03,26.0,49206,326,21615,326,1,4.692,2.5145,4.3348,2.5145,1,0,0,0,0,0,0,0,0,0
VCV000015391,5226594,missense,1,0,0.9859,0.9122,0.0141,0.0878,0.0464,0.0,6.2269,0.885,0.03,25.5,49206,326,21615,326,1,4.692,2.5145,4.3348,2.5145,1,0,0,0,0,0,0,0,0,0
VCV000015236,5226594,missense,1,0,0.9859,0.9122,0.0141,0.0878,0.0464,0.0,6.2269,0.885,0.03,25.2,49206,326,21615,326,1,4.692,2.5145,4.3348,2.5145,1,0,0,0,0,0,0,0,0,0
VCV000869309,5226596,other,1,1,0.9898,0.9395,0.0102,0.0605,0.0383,0.0,5.9314,0.2,-1.0,-1.0,49204,328,21617,328,1,4.692,2.5172,4.3348,2.5172,0,0,0,0,0,0,0,0,1,0
VCV000619685,5226596,frameshift,1,0,0.9671,0.7902,0.0329,0.2098,0.0692,0.0,6.3769,0.9,-1.0,-1.0,49204,328,21617,328,1,4.692,2.5172,4.3348,2.5172,0,0,0,1,0,0,0,0,0,0
VCV000015241,5226597,missense,1,0,0.9852,0.9111,0.0148,0.0889,0.0479,0.0,6.0068,0.89,0.02,25.4,49203,329,21618,329,1,4.692,2.5185,4.3348,2.5185,1,0,0,0,0,0,0,0,0,0
VCV003766487,5226598,missense,1,1,0.9852,0.9088,0.0148,0.0912,0.0465,0.0,6.1622,0.2,-1.0,13.3,49202,330,21619,330,1,4.692,2.5198,4.3349,2.5198,1,0,0,0,0,0,0,0,0,0
VCV000801186,5226598,missense,1,1,0.9852,0.9088,0.0148,0.0912,0.0465,0.0,6.1622,0.2,-1.0,13.4,49202,330,21619,330,1,4.692,2.5198,4.3349,2.5198,1,0,0,0,0,0,0,0,0,0
VCV000015259,5226598,missense,1,1,0.9852,0.9088,0.0148,0.0912,0.0465,0.0,6.1622,0.2,-1.0,-1.0,49202,330,21619,330,1,4.692,2.5198,4.3349,2.5198,1,0,0,0,0,0,0,0,0,0
VCV000015390,5226599,missense,1,0,0.9848,0.9102,0.0152,0.0898,0.0476,0.0,5.9079,0.895,0.01,24.3,49201,331,21620,331,1,4.692,2.5211,4.3349,2.5211,1,0,0,0,0,0,0,0,0,0
VCV000015607,5226600,missense,1,0,0.9855,0.9119,0.0145,0.0881,0.0467,0.0,6.0759,0.9,0.0,24.6,49200,332,21621,332,1,4.692,2.5224,4.3349,2.5224,1,0,0,0,0,0,0,0,0,0
VCV004277917,5226602,missense,1,0,0.9858,0.9118,0.0142,0.0882,0.0461,0.0,6.2113,0.9,0.0,25.6,49198,334,21623,334,1,4.692,2.525,4.3349,2.525,1,0,0,0,0,0,0,0,0,0
VCV001634543,5226603,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0075,0.0,4.7499,0.05,-1.0,9.2,49197,335,21624,335,1,4.6919,2.5263,4.335,2.5263,0,0,0,0,1,0,0,0,0,0
VCV000036309,5226604,frameshift,1,0,0.9689,0.7956,0.0311,0.2044,0.068,0.0,6.5723,0.9,-1.0,-1.0,49196,336,21625,336,1,4.6919,2.5276,4.335,2.5276,0,0,0,1,0,0,0,0,0,0
VCV001983531,5226607,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.05,-1.0,8.5,49193,339,21628,339,1,4.6919,2.5315,4.335,2.5315,0,0,0,0,1,0,0,0,0,0
VCV000015428,5226608,frameshift,1,0,0.9674,0.7921,0.0326,0.2079,0.0712,0.0,6.3773,0.9,-1.0,-1.0,49192,340,21629,340,1,4.6919,2.5328,4.3351,2.5328,0,0,0,1,0,0,0,0,0,0
VCV000015104,5226609,missense,1,0,0.9853,0.911,0.0147,0.089,0.0464,0.0,6.0544,0.9,0.0,24.6,49191,341,21630,341,1,4.6919,2.534,4.3351,2.534,1,0,0,0,0,0,0,0,0,0
VCV002771206,5226610,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0072,0.0,4.9999,0.05,-1.0,10.9,49190,342,21631,342,1,4.6919,2.5353,4.3351,2.5353,0,0,0,0,1,0,0,0,0,0
VCV004280311,5226611,nonsense,1,0,0.9629,0.7578,0.0371,0.2422,0.0745,0.0,6.5283,0.9,-1.0,-1.0,49189,343,21632,343,1,4.6919,2.5366,4.3351,2.5366,0,1,0,0,0,0,0,0,0,0
VCV002664746,5226613,missense,1,1,0.9855,0.9104,0.0145,0.0896,0.0462,0.0,6.1793,0.2,-1.0,22.2,49187,345,21634,345,1,4.6919,2.5391,4.3352,2.5391,1,0,0,0,0,0,0,0,0,0
VCV000811500,5226613,missense,1,1,0.9855,0.9104,0.0145,0.0896,0.0462,0.0,6.1793,0.2,-1.0,22.1,49187,345,21634,345,1,4.6919,2.5391,4.3352,2.5391,1,0,0,0,0,0,0,0,0,0
VCV000015208,5226613,missense,1,1,0.9855,0.9104,0.0145,0.0896,0.0462,0.0,6.1793,0.2,-1.0,-1.0,49187,345,21634,345,1,4.6919,2.5391,4.3352,2.5391,1,0,0,0,0,0,0,0,0,0
VCV001118308,5226613,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0073,0.0,4.9999,0.05,-1.0,7.3,49187,345,21634,345,1,4.6919,2.5391,4.3352,2.5391,0,0,0,0,1,0,0,0,0,0
VCV000015494,5226615,missense,1,0,0.9849,0.9081,0.0151,0.0919,0.0478,0.0,6.0861,0.9,0.0,25.1,49185,347,21636,347,1,4.6918,2.5416,4.3352,2.5416,1,0,0,0,0,0,0,0,0,0
VCV000015255,5226615,missense,1,0,0.9849,0.9081,0.0151,0.0919,0.0478,0.0,6.0861,0.9,0.0,25.3,49185,347,21636,347,1,4.6918,2.5416,4.3352,2.5416,1,0,0,0,0,0,0,0,0,0
VCV000869310,5226616,frameshift,1,0,0.9682,0.7964,0.0318,0.2036,0.0698,0.0,6.4025,0.9,-1.0,-1.0,49184,348,21637,348,1,4.6918,2.5428,4.3352,2.5428,0,0,0,1,0,0,0,0,0,0
VCV002577313,5226616,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0075,0.0,4.7499,0.05,-1.0,5.8,49184,348,21637,348,1,4.6918,2.5428,4.3352,2.5428,0,0,0,0,1,0,0,0,0,0
VCV002010262,5226616,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0075,0.0,4.7499,0.05,-1.0,6.5,49184,348,21637,348,1,4.6918,2.5428,4.3352,2.5428,0,0,0,0,1,0,0,0,0,0
VCV000015338,5226617,missense,1,0,0.9857,0.9125,0.0143,0.0875,0.0462,0.0,6.1189,0.9,0.0,25.3,49183,349,21638,349,1,4.6918,2.5441,4.3352,2.5441,1,0,0,0,0,0,0,0,0,0
VCV000015311,5226619,missense,1,0,0.986,0.9129,0.014,0.0871,0.0457,0.0,6.2214,0.9,0.0,20.5,49181,351,21640,351,1,4.6918,2.5465,4.3353,2.5465,1,0,0,0,0,0,0,0,0,0
VCV001127632,5226619,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0073,0.0,4.7499,0.05,-1.0,7.3,49181,351,21640,351,1,4.6918,2.5465,4.3353,2.5465,0,0,0,0,1,0,0,0,0,0
VCV000869308,5226621,frameshift,1,0,0.9689,0.8018,0.0311,0.1982,0.0682,0.0,6.373,0.9,-1.0,-1.0,49179,353,21642,353,1,4.6918,2.549,4.3353,2.549,0,0,0,1,0,0,0,0,0,0
VCV000446747,5226621,missense,1,0,0.9858,0.9136,0.0142,0.0864,0.0458,0.0,6.0845,0.9,-1.0,22.1,49179,353,21642,353,1,4.6918,2.549,4.3353,2.549,1,0,0,0,0,0,0,0,0,0
VCV000015504,5226621,nonsense,1,0,0.9639,0.7689,0.0361,0.2311,0.0735,0.0,6.4017,0.9,-1.0,37.0,49179,353,21642,353,1,4.6918,2.549,4.3353,2.549,0,1,0,0,0,0,0,0,0,0
VCV000015147,5226623,missense,1,0,0.9851,0.9094,0.0149,0.0906,0.0457,0.0,6.0805,0.9,0.0,24.2,49177,355,21644,355,1,4.6918,2.5514,4.3354,2.5514,1,0,0,0,0,0,0,0,0,0
VCV002681986,5226624,nonsense,1,0,0.9623,0.7557,0.0377,0.2443,0.0754,0.0,6.4801,0.9,0.0,-1.0,49176,356,21645,356,1,4.6918,2.5527,4.3354,2.5527,0,1,0,0,0,0,0,0,0,0
VCV000015383,5226624,missense,1,0,0.9851,0.9089,0.0149,0.0911,0.0471,0.0,6.1141,0.9,0.0,24.2,49176,356,21645,356,1,4.6918,2.5527,4.3354,2.5527,1,0,0,0,0,0,0,0,0,0
VCV000869306,5226625,frameshift,1,0,0.9688,0.7933,0.0312,0.2067,0.0684,0.0,6.625,0.9,-1.0,-1.0,49175,357,21646,357,1,4.6918,2.5539,4.3354,2.5539,0,0,0,1,0,0,0,0,0,0
VCV002860725,5226625,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0073,0.0,4.9999,0.05,-1.0,3.5,49175,357,21646,357,1,4.6918,2.5539,4.3354,2.5539,0,0,0,0,1,0,0,0,0,0
VCV000015343,5226626,missense,1,0,0.9855,0.9098,0.0145,0.0902,0.0462,0.0,6.2207,0.9,0.0,24.2,49174,358,21647,358,1,4.6917,2.5551,4.3354,2.5551,1,0,0,0,0,0,0,0,0,0
VCV000015108,5226626,missense,1,0,0.9855,0.9098,0.0145,0.0902,0.0462,0.0,6.2207,0.9,0.0,24.1,49174,358,21647,358,1,4.6917,2.5551,4.3354,2.5551,1,0,0,0,0,0,0,0,0,0
VCV000869275,5226627,nonsense,1,0,0.9621,0.7556,0.0379,0.2444,0.0755,0.0,6.4485,0.9,-1.0,-1.0,49173,359,21648,359,1,4.6917,2.5563,4.3354,2.5563,0,1,0,0,0,0,0,0,0,0
VCV002828894,5226627,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,8.1,49173,359,21648,359,1,4.6917,2.5563,4.3354,2.5563,0,0,0,0,1,0,0,0,0,0
VCV000015493,5226629,missense,1,0,0.9856,0.9128,0.0144,0.0872,0.0473,0.0,6.0556,0.9,0.0,9.0,49171,361,21650,361,1,4.6917,2.5587,4.3355,2.5587,1,0,0,0,0,0,0,0,0,0
VCV001129520,5226631,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0076,0.0,4.7499,0.05,-1.0,0.2,49169,363,21652,363,1,4.6917,2.5611,4.3355,2.5611,0,0,0,0,1,0,0,0,0,0
VCV000869301,5226632,frameshift,1,0,0.9688,0.7942,0.0312,0.2058,0.0677,0.0,6.5962,0.9,-1.0,-1.0,49168,364,21653,364,1,4.6917,2.5623,4.3355,2.5623,0,0,0,1,0,0,0,0,0,0
VCV000869303,5226633,frameshift,1,0,0.9689,0.7998,0.0311,0.2002,0.0694,0.0,6.4373,0.9,-1.0,-1.0,49167,365,21654,365,1,4.6917,2.5635,4.3356,2.5635,0,0,0,1,0,0,0,0,0,0
VCV001608998,5226634,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0072,0.0,4.7499,0.05,-1.0,7.3,49166,366,21655,366,1,4.6917,2.5647,4.3356,2.5647,0,0,0,0,1,0,0,0,0,0
VCV000015122,5226635,missense,1,0,0.9858,0.9096,0.0142,0.0904,0.0452,0.0,6.3662,0.9,0.0,21.9,49165,367,21656,367,1,4.6917,2.5658,4.3356,2.5658,1,0,0,0,0,0,0,0,0,0
VCV000869302,5226636,frameshift,1,0,0.9692,0.799,0.0308,0.201,0.0676,0.0,6.526,0.9,-1.0,-1.0,49164,368,21657,368,1,4.6917,2.567,4.3356,2.567,0,0,0,1,0,0,0,0,0,0
VCV000869274,5226636,frameshift,1,0,0.9692,0.799,0.0308,0.201,0.0676,0.0,6.526,0.9,-1.0,-1.0,49164,368,21657,368,1,4.6917,2.567,4.3356,2.567,0,0,0,1,0,0,0,0,0,0
VCV001157531,5226637,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,7.9,49163,369,21658,369,1,4.6916,2.5682,4.3356,2.5682,0,0,0,0,1,0,0,0,0,0
VCV002053821,5226640,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.05,-1.0,5.9,49160,372,21661,372,1,4.6916,2.5717,4.3357,2.5717,0,0,0,0,1,0,0,0,0,0
VCV001095859,5226640,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.05,-1.0,4.6,49160,372,21661,372,1,4.6916,2.5717,4.3357,2.5717,0,0,0,0,1,0,0,0,0,0
VCV000036306,5226641,frameshift,1,0,0.9676,0.7915,0.0324,0.2085,0.0699,0.0,6.4352,0.9,-1.0,-1.0,49159,373,21662,373,1,4.6916,2.5729,4.3357,2.5729,0,0,0,1,0,0,0,0,0,0
VCV000618675,5226643,missense,1,1,0.9854,0.9101,0.0146,0.0899,0.0464,0.0,6.1575,0.2,-1.0,22.7,49157,375,21664,375,1,4.6916,2.5752,4.3358,2.5752,1,0,0,0,0,0,0,0,0,0
VCV000446737,5226643,missense,1,1,0.9854,0.9101,0.0146,0.0899,0.0464,0.0,6.1575,0.2,-1.0,-1.0,49157,375,21664,375,1,4.6916,2.5752,4.3358,2.5752,1,0,0,0,0,0,0,0,0,0
VCV000015319,5226643,missense,1,1,0.9854,0.9101,0.0146,0.0899,0.0464,0.0,6.1575,0.2,-1.0,-1.0,49157,375,21664,375,1,4.6916,2.5752,4.3358,2.5752,1,0,0,0,0,0,0,0,0,0
VCV001942494,5226643,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.05,-1.0,10.4,49157,375,21664,375,1,4.6916,2.5752,4.3358,2.5752,0,0,0,0,1,0,0,0,0,0
VCV000015321,5226644,missense,1,0,0.9857,0.9115,0.0143,0.0885,0.0458,0.0,6.1888,0.895,0.01,23.5,49156,376,21665,376,1,4.6916,2.5763,4.3358,2.5763,1,0,0,0,0,0,0,0,0,0
VCV000015193,5226644,missense,1,0,0.9857,0.9115,0.0143,0.0885,0.0458,0.0,6.1888,0.895,0.01,24.1,49156,376,21665,376,1,4.6916,2.5763,4.3358,2.5763,1,0,0,0,0,0,0,0,0,0
VCV002086531,5226646,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,7.3,49154,378,21667,378,1,4.6916,2.5786,4.3358,2.5786,0,0,0,0,1,0,0,0,0,0
VCV000869299,5226648,frameshift,1,0,0.9677,0.792,0.0323,0.208,0.0692,0.0,6.4396,0.9,-1.0,-1.0,49152,380,21669,380,1,4.6916,2.5809,4.3359,2.5809,0,0,0,1,0,0,0,0,0,0
VCV002743033,5226655,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.05,-1.0,3.8,49145,387,21676,387,1,4.6915,2.5888,4.336,2.5888,0,0,0,0,1,0,0,0,0,0
VCV000869273,5226656,frameshift,1,0,0.9692,0.8043,0.0308,0.1957,0.0678,0.0,6.3539,0.9,-1.0,-1.0,49144,388,21677,388,1,4.6915,2.5899,4.336,2.5899,0,0,0,1,0,0,0,0,0,0
VCV000632846,5226657,frameshift,1,0,0.9679,0.7921,0.0321,0.2079,0.0688,0.0,6.4766,0.9,-1.0,-1.0,49143,389,21678,389,1,4.6915,2.5911,4.336,2.5911,0,0,0,1,0,0,0,0,0,0
VCV001065151,5226658,frameshift,1,0,0.9685,0.7976,0.0315,0.2024,0.0695,0.0,6.4254,0.9,-1.0,-1.0,49142,390,21679,390,1,4.6915,2.5922,4.3361,2.5922,0,0,0,1,0,0,0,0,0,0
VCV001551548,5226658,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.05,-1.0,3.5,49142,390,21679,390,1,4.6915,2.5922,4.3361,2.5922,0,0,0,0,1,0,0,0,0,0
VCV004685642,5226659,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.9,0.0,24.2,49141,391,21680,391,1,4.6915,2.5933,4.3361,2.5933,0,0,0,0,1,0,0,0,0,0
VCV000495983,5226666,frameshift,1,0,0.9665,0.7883,0.0335,0.2117,0.0711,0.0,6.3194,0.9,-1.0,-1.0,49134,398,21687,398,1,4.6914,2.601,4.3362,2.601,0,0,0,1,0,0,0,0,0,0
VCV000993070,5226667,frameshift,1,0,0.9684,0.7974,0.0316,0.2026,0.0693,0.0,6.4114,0.9,-1.0,-1.0,49133,399,21688,399,1,4.6914,2.6021,4.3362,2.6021,0,0,0,1,0,0,0,0,0,0
VCV000619856,5226667,frameshift,1,0,0.9684,0.7974,0.0316,0.2026,0.0693,0.0,6.4114,0.9,-1.0,-1.0,49133,399,21688,399,1,4.6914,2.6021,4.3362,2.6021,0,0,0,1,0,0,0,0,0,0
VCV001111710,5226667,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.05,-1.0,2.6,49133,399,21688,399,1,4.6914,2.6021,4.3362,2.6021,0,0,0,0,1,0,0,0,0,0
VCV000015560,5226671,frameshift,1,0,0.9676,0.7958,0.0324,0.2042,0.0695,0.0,6.3025,0.9,-1.0,-1.0,49129,403,21692,403,1,4.6913,2.6064,4.3363,2.6064,0,0,0,1,0,0,0,0,0,0
VCV004280310,5226672,missense,1,0,0.9849,0.9092,0.0151,0.0908,0.0475,0.0,6.0132,0.5,-1.0,-1.0,49128,404,21693,404,1,4.6913,2.6075,4.3363,2.6075,1,0,0,0,0,0,0,0,0,0
VCV000869269,5226672,nonsense,1,0,0.9617,0.7565,0.0383,0.2435,0.0762,0.0,6.3577,0.5,-1.0,-1.0,49128,404,21693,404,1,4.6913,2.6075,4.3363,2.6075,0,1,0,0,0,0,0,0,0,0
VCV000618160,5226672,frameshift,1,0,0.967,0.7912,0.033,0.2088,0.0707,0.0,6.3273,0.5,-1.0,-1.0,49128,404,21693,404,1,4.6913,2.6075,4.3363,2.6075,0,0,0,1,0,0,0,0,0,0
VCV000015419,5226674,frameshift,1,0,0.968,0.7929,0.032,0.2071,0.0683,0.0,6.4719,0.9,-1.0,-1.0,49126,406,21695,406,1,4.6913,2.6096,4.3364,2.6096,0,0,0,1,0,0,0,0,0,0
VCV000015433,5226675,nonsense,1,0,0.9637,0.7607,0.0363,0.2393,0.074,0.0,6.5923,0.9,-1.0,-1.0,49125,407,21696,407,1,4.6913,2.6107,4.3364,2.6107,0,1,0,0,0,0,0,0,0,0
VCV000869268,5226676,frameshift,1,0,0.9689,0.7951,0.0311,0.2049,0.068,0.0,6.5884,0.9,-1.0,-1.0,49124,408,21697,408,1,4.6913,2.6117,4.3364,2.6117,0,0,0,1,0,0,0,0,0,0
VCV002770110,5226679,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.05,-1.0,8.8,49121,411,21700,411,1,4.6913,2.6149,4.3365,2.6149,0,0,0,0,1,0,0,0,0,0
VCV000869265,5226680,frameshift,1,0,0.9687,0.7982,0.0313,0.2018,0.0695,0.0,6.4473,0.9,-1.0,-1.0,49120,412,21701,412,1,4.6913,2.616,4.3365,2.616,0,0,0,1,0,0,0,0,0,0
VCV001529989,5226682,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0073,0.0,4.9999,0.05,-1.0,0.6,49118,414,21703,414,1,4.6912,2.618,4.3365,2.618,0,0,0,0,1,0,0,0,0,0
VCV000869266,5226683,frameshift,1,0,0.969,0.7982,0.031,0.2018,0.0683,0.0,6.5097,0.9,-1.0,-1.0,49117,415,21704,415,1,4.6912,2.6191,4.3366,2.6191,0,0,0,1,0,0,0,0,0,0
VCV003627289,5226685,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.05,-1.0,0.1,49115,417,21706,417,1,4.6912,2.6212,4.3366,2.6212,0,0,0,0,1,0,0,0,0,0
VCV000015271,5226686,missense,1,0,0.9852,0.9116,0.0148,0.0884,0.0473,0.0,5.973,0.9,0.0,23.8,49114,418,21707,418,1,4.6912,2.6222,4.3366,2.6222,1,0,0,0,0,0,0,0,0,0
VCV000015117,5226686,missense,1,0,0.9852,0.9116,0.0148,0.0884,0.0473,0.0,5.973,0.9,0.0,23.3,49114,418,21707,418,1,4.6912,2.6222,4.3366,2.6222,1,0,0,0,0,0,0,0,0,0
VCV000015613,5226687,missense,1,0,0.9853,0.9113,0.0147,0.0887,0.0464,0.0,6.034,0.895,0.01,17.9,49113,419,21708,419,1,4.6912,2.6232,4.3366,2.6232,1,0,0,0,0,0,0,0,0,0
VCV000036303,5226688,frameshift,1,0,0.9679,0.7929,0.0321,0.2071,0.0692,0.0,6.4517,0.9,-1.0,-1.0,49112,420,21709,420,1,4.6912,2.6243,4.3367,2.6243,0,0,0,1,0,0,0,0,0,0
VCV000015254,5226689,missense,1,0,0.9858,0.9132,0.0142,0.0868,0.0463,0.0,6.1127,0.9,0.0,25.5,49111,421,21710,421,1,4.6912,2.6253,4.3367,2.6253,1,0,0,0,0,0,0,0,0,0
VCV004532968,5226690,frameshift,1,0,0.9692,0.7982,0.0308,0.2018,0.0679,0.0,6.5519,0.9,0.0,-1.0,49110,422,21711,422,1,4.6912,2.6263,4.3367,2.6263,0,0,0,1,0,0,0,0,0,0
VCV000015536,5226690,missense,1,0,0.9859,0.9121,0.0141,0.0879,0.0456,0.0,6.234,0.9,0.0,24.5,49110,422,21711,422,1,4.6912,2.6263,4.3367,2.6263,1,0,0,0,0,0,0,0,0,0
VCV000036302,5226691,frameshift,1,0,0.968,0.7976,0.032,0.2024,0.0705,0.0,6.325,0.9,-1.0,-1.0,49109,423,21712,423,1,4.6912,2.6274,4.3367,2.6274,0,0,0,1,0,0,0,0,0,0
VCV000015136,5226692,missense,1,0,0.9854,0.9099,0.0146,0.0901,0.0458,0.0,6.1712,0.9,0.0,24.0,49108,424,21713,424,1,4.6912,2.6284,4.3367,2.6284,1,0,0,0,0,0,0,0,0,0
VCV000869229,5226693,nonsense,1,0,0.9624,0.7563,0.0376,0.2437,0.0749,0.0,6.4814,0.9,-1.0,40.0,49107,425,21714,425,1,4.6912,2.6294,4.3368,2.6294,0,1,0,0,0,0,0,0,0,0
VCV002808627,5226694,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,6.8,49106,426,21715,426,1,4.6911,2.6304,4.3368,2.6304,0,0,0,0,1,0,0,0,0,0
VCV001074874,5226696,nonsense,1,0,0.9631,0.7601,0.0369,0.2399,0.0737,0.0,6.5014,0.9,-1.0,36.0,49104,428,21717,428,1,4.6911,2.6325,4.3368,2.6325,0,1,0,0,0,0,0,0,0,0
VCV000869228,5226697,frameshift,1,0,0.967,0.7938,0.033,0.2062,0.0705,0.0,6.2485,0.9,-1.0,-1.0,49103,429,21718,429,1,4.6911,2.6335,4.3368,2.6335,0,0,0,1,0,0,0,0,0,0
VCV002854276,5226697,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,11.1,49103,429,21718,429,1,4.6911,2.6335,4.3368,2.6335,0,0,0,0,1,0,0,0,0,0
VCV001581167,5226697,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,8.1,49103,429,21718,429,1,4.6911,2.6335,4.3368,2.6335,0,0,0,0,1,0,0,0,0,0
VCV000015429,5226698,frameshift,1,0,0.9669,0.7888,0.0331,0.2112,0.0703,0.0,6.3807,0.9,-1.0,-1.0,49102,430,21719,430,1,4.6911,2.6345,4.3369,2.6345,0,0,0,1,0,0,0,0,0,0
VCV000015400,5226701,missense,1,0,0.9856,0.9111,0.0144,0.0889,0.047,0.0,6.1736,0.9,0.0,24.7,49099,433,21722,433,1,4.6911,2.6375,4.3369,2.6375,1,0,0,0,0,0,0,0,0,0
VCV000694445,5226702,missense,1,0,0.9855,0.9102,0.0145,0.0898,0.0466,0.0,6.1931,0.9,0.0,25.7,49098,434,21723,434,1,4.6911,2.6385,4.3369,2.6385,1,0,0,0,0,0,0,0,0,0
VCV000015256,5226702,missense,1,0,0.9855,0.9102,0.0145,0.0898,0.0466,0.0,6.1931,0.9,0.0,25.8,49098,434,21723,434,1,4.6911,2.6385,4.3369,2.6385,1,0,0,0,0,0,0,0,0,0
VCV003910010,5226703,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0075,0.0,4.7499,0.05,-1.0,7.0,49097,435,21724,435,1,4.6911,2.6395,4.337,2.6395,0,0,0,0,1,0,0,0,0,0
VCV003645123,5226706,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.05,-1.0,9.4,49094,438,21727,438,1,4.691,2.6425,4.337,2.6425,0,0,0,0,1,0,0,0,0,0
VCV000015407,5226708,nonsense,1,0,0.9637,0.7706,0.0363,0.2294,0.0741,0.0,6.3196,0.9,-1.0,36.0,49092,440,21729,440,1,4.691,2.6444,4.3371,2.6444,0,1,0,0,0,0,0,0,0,0
VCV000015411,5226710,missense,1,0,0.9857,0.9106,0.0143,0.0894,0.0455,0.0,6.2517,0.85,-1.0,25.9,49090,442,21731,442,1,4.691,2.6464,4.3371,2.6464,1,0,0,0,0,0,0,0,0,0
VCV000869225,5226713,frameshift,1,0,0.9682,0.7987,0.0318,0.2013,0.0697,0.0,6.3302,0.9,-1.0,-1.0,49087,445,21734,445,1,4.691,2.6493,4.3372,2.6493,0,0,0,1,0,0,0,0,0,0
VCV000869224,5226714,nonsense,1,0,0.9632,0.759,0.0368,0.241,0.0747,0.0,6.5489,0.9,-1.0,38.0,49086,446,21735,446,1,4.691,2.6503,4.3372,2.6503,0,1,0,0,0,0,0,0,0,0
VCV000869346,5226715,frameshift,1,0,0.9686,0.7975,0.0314,0.2025,0.0679,0.0,6.449,0.9,-1.0,-1.0,49085,447,21736,447,1,4.691,2.6513,4.3372,2.6513,0,0,0,1,0,0,0,0,0,0
VCV000869223,5226715,frameshift,1,0,0.9686,0.7975,0.0314,0.2025,0.0679,0.0,6.449,0.9,-1.0,-1.0,49085,447,21736,447,1,4.691,2.6513,4.3372,2.6513,0,0,0,1,0,0,0,0,0,0
VCV000632845,5226716,frameshift,1,0,0.9681,0.7973,0.0319,0.2027,0.0688,0.0,6.3542,0.9,-1.0,-1.0,49084,448,21737,448,1,4.6909,2.6522,4.3372,2.6522,0,0,0,1,0,0,0,0,0,0
VCV000869222,5226721,nonsense,1,0,0.9611,0.7537,0.0389,0.2463,0.0768,0.0,6.3316,0.9,-1.0,-1.0,49079,453,21742,453,1,4.6909,2.6571,4.3373,2.6571,0,1,0,0,0,0,0,0,0,0
VCV002901561,5226721,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0076,0.0,4.9999,0.9,0.0,6.1,49079,453,21742,453,1,4.6909,2.6571,4.3373,2.6571,0,0,0,0,1,0,0,0,0,0
